data,depoente_convidado,tipo_entidade,entidade,frequencia
20210513,CARLOS MURILLO,TEMPO,14 de dezembro de 2020,1
20210513,CARLOS MURILLO,TEMPO,outubro de,1
20210513,CARLOS MURILLO,TEMPO,7 de agosto,1
20210513,CARLOS MURILLO,TEMPO,30 de abril,1
20210513,CARLOS MURILLO,TEMPO,setembro de,1
20210513,CARLOS MURILLO,VALOR,"1,5 milhão",14
20210513,CARLOS MURILLO,VALOR,100 milhões,13
20210513,CARLOS MURILLO,VALOR,70 milhões,12
20210513,CARLOS MURILLO,VALOR,14 milhões,11
20210513,CARLOS MURILLO,VALOR,30 milhões,7
20210513,CARLOS MURILLO,VALOR,5 milhões,5
20210513,CARLOS MURILLO,VALOR,500 mil,4
20210513,CARLOS MURILLO,VALOR,3 milhões,4
20210513,CARLOS MURILLO,VALOR,US$10,4
20210513,CARLOS MURILLO,VALOR,86 milhões,3
20210513,CARLOS MURILLO,VALOR,30 e 70 milhões,3
20210513,CARLOS MURILLO,VALOR,8 milhões,3
20210513,CARLOS MURILLO,VALOR,32 milhões,3
20210513,CARLOS MURILLO,VALOR,15 dias,3
20210513,CARLOS MURILLO,VALOR,110,3
20210513,CARLOS MURILLO,VALOR,"13,5 milhões",3
20210513,CARLOS MURILLO,VALOR,95%,2
20210513,CARLOS MURILLO,VALOR,100 milhões de,2
20210513,CARLOS MURILLO,VALOR,33 milhões,2
20210513,CARLOS MURILLO,VALOR,59 milhões,2
20210513,CARLOS MURILLO,VALOR,2020,2
20210513,CARLOS MURILLO,VALOR,"15,5 milhões",2
20210513,CARLOS MURILLO,VALOR,600 mil,2
20210513,CARLOS MURILLO,VALOR,600,2
20210513,CARLOS MURILLO,VALOR,21 dias,2
20210513,CARLOS MURILLO,VALOR,16 anos,1
20210513,CARLOS MURILLO,VALOR,mais de,1
20210513,CARLOS MURILLO,VALOR,US$2 bilhões,1
20210513,CARLOS MURILLO,VALOR,"1,3 bilhão de",1
20210513,CARLOS MURILLO,VALOR,"2,5 bilhões de",1
20210513,CARLOS MURILLO,VALOR,3 bilhões de,1
20210513,CARLOS MURILLO,VALOR,"2,9 mil",1
20210513,CARLOS MURILLO,VALOR,"13,5 milhões de",1
20210513,CARLOS MURILLO,VALOR,"15,5 milhões de",1
20210513,CARLOS MURILLO,VALOR,9 milhões,1
20210513,CARLOS MURILLO,VALOR,29 milhões,1
20210513,CARLOS MURILLO,VALOR,"2,5 milhões",1
20210513,CARLOS MURILLO,VALOR,10 milhões,1
20210513,CARLOS MURILLO,VALOR,"26,5 milhões",1
20210513,CARLOS MURILLO,VALOR,25 milhões,1
20210513,CARLOS MURILLO,VALOR,2 milhões,1
20210513,CARLOS MURILLO,VALOR,"6,5 milhões",1
20210513,CARLOS MURILLO,VALOR,"29,5 milhões",1
20210513,CARLOS MURILLO,VALOR,"8,7 milhões",1
20210513,CARLOS MURILLO,VALOR,-70 graus,1
20210513,CARLOS MURILLO,VALOR,mais de 110,1
20210513,CARLOS MURILLO,VALOR,"18,5 milhões",1
20210513,CARLOS MURILLO,VALOR,"86,4 milhões",1
20210513,CARLOS MURILLO,VALOR,18 milhões,1
20210513,CARLOS MURILLO,VALOR,"1,5 milhão de",1
20210513,CARLOS MURILLO,VALOR,3 milhões de,1
20210513,CARLOS MURILLO,VALOR,14 milhões de,1
20210513,CARLOS MURILLO,VALOR,280,1
20210513,CARLOS MURILLO,VALOR,"1,3 bilhão",1
20210513,CARLOS MURILLO,VALOR,"2,5 bilhões",1
20210513,CARLOS MURILLO,VALOR,3 bilhões,1
20210513,CARLOS MURILLO,VALOR,cerca de 490 milhões,1
20210513,CARLOS MURILLO,VALOR,"86,5 milhões",1
20210513,CARLOS MURILLO,VALOR,"2,2 milhões",1
20210513,CARLOS MURILLO,VALOR,US$12,1
20210513,CARLOS MURILLO,VALOR,perto de 490 milhões,1
20210513,CARLOS MURILLO,LOCAL,Estados Unidos,6
20210513,CARLOS MURILLO,LOCAL,Inglaterra,4
20210513,CARLOS MURILLO,LOCAL,Chile,3
20210513,CARLOS MURILLO,LOCAL,América Latina,2
20210513,CARLOS MURILLO,LOCAL,México,2
20210513,CARLOS MURILLO,LOCAL,Palácio do Planalto,2
20210513,CARLOS MURILLO,LOCAL,Bolívia,1
20210513,CARLOS MURILLO,LOCAL,Peru,1
20210513,CARLOS MURILLO,LOCAL,São Paulo,1
20210513,CARLOS MURILLO,LOCAL,Israel,1
20210513,CARLOS MURILLO,LOCAL,Palácio,1
20210513,CARLOS MURILLO,LOCAL,Costa Rica,1
20210518,ERNESTO ARAÚJO,PESSOA,Itamaraty,27
20210518,ERNESTO ARAÚJO,PESSOA,Presidente da República,27
20210518,ERNESTO ARAÚJO,PESSOA,Embaixador da China,10
20210518,ERNESTO ARAÚJO,PESSOA,Embaixador,9
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler,7
20210518,ERNESTO ARAÚJO,PESSOA,Deputado Eduardo Bolsonaro,6
20210518,ERNESTO ARAÚJO,PESSOA,Primeiro-Ministro,5
20210518,ERNESTO ARAÚJO,PESSOA,Filipe Martins,5
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Pazuello,4
20210518,ERNESTO ARAÚJO,PESSOA,Ministro da Saúde,4
20210518,ERNESTO ARAÚJO,PESSOA,Governador do Amazonas,3
20210518,ERNESTO ARAÚJO,PESSOA,Presidente Jair Bolsonaro,2
20210518,ERNESTO ARAÚJO,PESSOA,Slavoj Zizek,2
20210518,ERNESTO ARAÚJO,PESSOA,Embaixador da,2
20210518,ERNESTO ARAÚJO,PESSOA,Bolsonaro,2
20210518,ERNESTO ARAÚJO,PESSOA,Professor Olavo de Carvalho,2
20210518,ERNESTO ARAÚJO,PESSOA,Diretor-Geral da,2
20210518,ERNESTO ARAÚJO,PESSOA,Ministro da,2
20210518,ERNESTO ARAÚJO,PESSOA,Chefe de Estado,2
20210518,ERNESTO ARAÚJO,PESSOA,Vice-Presidente,2
20210518,ERNESTO ARAÚJO,PESSOA,Ministro-Chefe da Casa Civil,2
20210518,ERNESTO ARAÚJO,PESSOA,Exmo. Sr. Presidente,1
20210518,ERNESTO ARAÚJO,PESSOA,Exmo. Sr. Vice-Presidente,1
20210518,ERNESTO ARAÚJO,PESSOA,Exmo. Sr. Relator,1
20210518,ERNESTO ARAÚJO,PESSOA,Exmos.,1
20210518,ERNESTO ARAÚJO,PESSOA,Exmas. Sras. Senadoras,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler de Israel,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler dos Emirados Árabes,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministros da,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Mandetta,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Teich,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidente Trump,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidentes,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Ricardo Salles,1
20210518,ERNESTO ARAÚJO,PESSOA,ex-Secretário John Kerry,1
20210518,ERNESTO ARAÚJO,PESSOA,Secretário de Estado,1
20210518,ERNESTO ARAÚJO,PESSOA,Antony Blinken,1
20210518,ERNESTO ARAÚJO,PESSOA,Eduardo,1
20210518,ERNESTO ARAÚJO,PESSOA,Renato Spallicci,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Wang Yi,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro das Relações Exteriores da,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Chefe da Casa Civil,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler da Índia,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidente de Comissão de Relações Exteriores,1
20210518,ERNESTO ARAÚJO,PESSOA,Assessor Internacional do Presidente,1
20210518,ERNESTO ARAÚJO,PESSOA,ex-Ministro,1
20210518,ERNESTO ARAÚJO,PESSOA,Deputado Osmar Terra,1
20210518,ERNESTO ARAÚJO,PESSOA,Primeiro-Ministro de Israel,1
20210518,ERNESTO ARAÚJO,PESSOA,Benjamin Netanyahu,1
20210518,ERNESTO ARAÚJO,PESSOA,Embaixador Kenneth Nóbrega,1
20210518,ERNESTO ARAÚJO,PESSOA,Deputado Hélio Lopes,1
20210518,ERNESTO ARAÚJO,PESSOA,"Secretário de Ciência, Tecnologia e Inovação do",1
20210518,ERNESTO ARAÚJO,PESSOA,Dr. Hélio Angotti,1
20210518,ERNESTO ARAÚJO,PESSOA,Secretário de Pesquisa do,1
20210518,ERNESTO ARAÚJO,PESSOA,Dr. Marcelo Morales,1
20210518,ERNESTO ARAÚJO,PESSOA,Sr. Max Guilherme,1
20210518,ERNESTO ARAÚJO,PESSOA,Assessor do,1
20210518,ERNESTO ARAÚJO,PESSOA,Dr. Filipe Martins,1
20210518,ERNESTO ARAÚJO,PESSOA,Assessor Internacional da Presidência da República,1
20210518,ERNESTO ARAÚJO,PESSOA,Sr. Fabio Wajngarten,1
20210518,ERNESTO ARAÚJO,PESSOA,Secretário de Comunicações,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler da China,1
20210518,ERNESTO ARAÚJO,PESSOA,Tomasi di Lampedusa,1
20210518,ERNESTO ARAÚJO,PESSOA,Embaixadora Maria Nazareth Farani Azevêdo,1
20210518,ERNESTO ARAÚJO,PESSOA,ex-,1
20210518,ERNESTO ARAÚJO,PESSOA,ex-Governador Rogério Rosso,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro da Economia,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro da Defesa,1
20210518,ERNESTO ARAÚJO,PESSOA,Senadora Kátia Abreu,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro da Ciência e Tecnologia,1
20210518,ERNESTO ARAÚJO,PESSOA,Senador Angelo Coronel,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidente da Pfizer,1
20210518,ERNESTO ARAÚJO,PESSOA,Senadora Mara Gabrilli,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidente Bolsonaro,1
20210518,ERNESTO ARAÚJO,PESSOA,Presidente Xi Jinping,1
20210518,ERNESTO ARAÚJO,PESSOA,Biden,1
20210518,ERNESTO ARAÚJO,PESSOA,Senadora Tebet,1
20210518,ERNESTO ARAÚJO,PESSOA,Ministro Gilmar Mendes,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler do Peru,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler da Argentina,1
20210518,ERNESTO ARAÚJO,PESSOA,Chanceler do Uruguai,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério da Saúde,45
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Estados Unidos,32
20210518,ERNESTO ARAÚJO,ORGANIZACAO,OMS,30
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Covax,28
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Itamaraty,25
20210518,ERNESTO ARAÚJO,ORGANIZACAO,OMC,14
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Índia,12
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Embaixada,7
20210518,ERNESTO ARAÚJO,ORGANIZACAO,AstraZeneca,6
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério das Relações Exteriores,5
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Governo Federal,5
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Embaixada em Washington,5
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Israel,4
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Brics,4
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Congresso Nacional,4
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Comissão,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,União Europeia,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Reino Unido,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Casa Branca,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Embaixada da China,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério da Ciência e Tecnologia,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,CoronaVac,3
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Presidência,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,OCDE,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Oxford/AstraZeneca,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Consórcio Covax,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Instituto Butantan,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Covax Facility,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Casa Civil,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Nações Unidas,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Agência Brasileira de Cooperação,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Governo do Estado do Amazonas,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Johnson,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,UTIs,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,FAB,2
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Efta,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Canadá,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Singapura,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Coreia,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Indonésia,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Arábia Saudita,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Apex,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Prosul,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,OEA,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ucrânia,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Emirados Árabes Unidos,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Banco do Brics,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Oxford,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Senado,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Legislativos,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Estados Unidos da América,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Embaixador da China,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Hospital Prevent Senior,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Lancet,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Governos,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério da Saúde de Israel,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,ONU,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Casa,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Congresso,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Butantan,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Governo do Amazonas,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Washington,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Assessoria Internacional do Ministério da Saúde,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Fundação Alexandre de Gusmão,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministro da Saúde,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Receita Federal,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,IFA,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Parlamento,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,República Tcheca,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério de Relações exteriores,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Pfizer,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Comissão de Relacionamento Econômico,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministérios,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério da Agricultura,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,CNN Internacional,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Supremo Tribunal Federal,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Conselho das Américas,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Mercosul,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério da Defesa,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Ministério do Turismo,1
20210518,ERNESTO ARAÚJO,ORGANIZACAO,Embratur,1
20210518,ERNESTO ARAÚJO,OUTROS,Constituição,4
20210518,ERNESTO ARAÚJO,OUTROS,Convenção de Viena,4
20210518,ERNESTO ARAÚJO,OUTROS,Nação,3
20210518,ERNESTO ARAÚJO,OUTROS,Declaração Universal dos Direitos Humanos,2
20210518,ERNESTO ARAÚJO,OUTROS,AstraZeneca,2
20210518,ERNESTO ARAÚJO,OUTROS,Acelerador ACT,2
20210518,ERNESTO ARAÚJO,OUTROS,Acordo de Facilitação de Comércio,1
20210518,ERNESTO ARAÚJO,OUTROS,Acordo sobre Compras Governamentais,1
20210518,ERNESTO ARAÚJO,OUTROS,Operação Regresso à Pátria Amada,1
20210518,ERNESTO ARAÚJO,OUTROS,CoronaVac,1
20210518,ERNESTO ARAÚJO,OUTROS,Comunavírus,1
20210518,ERNESTO ARAÚJO,OUTROS,Convenção de Viena sobre Relações Diplomáticas,1
20210518,ERNESTO ARAÚJO,OUTROS,Saúde,1
20210518,ERNESTO ARAÚJO,OUTROS,ACT,1
20210518,ERNESTO ARAÚJO,OUTROS,Covax,1
20210518,ERNESTO ARAÚJO,OUTROS,Gatopardo,1
20210518,ERNESTO ARAÚJO,OUTROS,Covax Facility,1
20210518,ERNESTO ARAÚJO,OUTROS,Governo,1
20210518,ERNESTO ARAÚJO,OUTROS,República,1
20210518,ERNESTO ARAÚJO,OUTROS,Direito,1
20210518,ERNESTO ARAÚJO,OUTROS,Tratado de Assunção,1
20210518,ERNESTO ARAÚJO,OUTROS,UTI,1
20210518,ERNESTO ARAÚJO,LOCAL,Índia,18
20210518,ERNESTO ARAÚJO,LOCAL,China,14
20210518,ERNESTO ARAÚJO,LOCAL,Estados Unidos,10
20210518,ERNESTO ARAÚJO,LOCAL,Brasília,7
20210518,ERNESTO ARAÚJO,LOCAL,Genebra,6
20210518,ERNESTO ARAÚJO,LOCAL,Israel,5
20210518,ERNESTO ARAÚJO,LOCAL,Pequim,5
20210518,ERNESTO ARAÚJO,LOCAL,Oriente Médio,4
20210518,ERNESTO ARAÚJO,LOCAL,Chile,4
20210518,ERNESTO ARAÚJO,LOCAL,Washington,4
20210518,ERNESTO ARAÚJO,LOCAL,Japão,3
20210518,ERNESTO ARAÚJO,LOCAL,Argentina,3
20210518,ERNESTO ARAÚJO,LOCAL,Mercosul,2
20210518,ERNESTO ARAÚJO,LOCAL,América Latina,2
20210518,ERNESTO ARAÚJO,LOCAL,América do Sul,2
20210518,ERNESTO ARAÚJO,LOCAL,Alemanha,2
20210518,ERNESTO ARAÚJO,LOCAL,Portugal,2
20210518,ERNESTO ARAÚJO,LOCAL,França,2
20210518,ERNESTO ARAÚJO,LOCAL,África,2
20210518,ERNESTO ARAÚJO,LOCAL,Twitter,2
20210518,ERNESTO ARAÚJO,LOCAL,São Paulo,2
20210518,ERNESTO ARAÚJO,LOCAL,Manaus,2
20210518,ERNESTO ARAÚJO,LOCAL,Venezuela,2
20210518,ERNESTO ARAÚJO,LOCAL,Paquistão,2
20210518,ERNESTO ARAÚJO,LOCAL,Bangladesh,2
20210518,ERNESTO ARAÚJO,LOCAL,Áustria,2
20210518,ERNESTO ARAÚJO,LOCAL,Dinamarca,2
20210518,ERNESTO ARAÚJO,LOCAL,Chipre,2
20210518,ERNESTO ARAÚJO,LOCAL,México,2
20210518,ERNESTO ARAÚJO,LOCAL,Vietnã,1
20210518,ERNESTO ARAÚJO,LOCAL,Emirados Árabes,1
20210518,ERNESTO ARAÚJO,LOCAL,Rússia,1
20210518,ERNESTO ARAÚJO,LOCAL,Líbano,1
20210518,ERNESTO ARAÚJO,LOCAL,Polônia,1
20210518,ERNESTO ARAÚJO,LOCAL,Hungria,1
20210518,ERNESTO ARAÚJO,LOCAL,Golfo,1
20210518,ERNESTO ARAÚJO,LOCAL,Austrália,1
20210518,ERNESTO ARAÚJO,LOCAL,Itália,1
20210518,ERNESTO ARAÚJO,LOCAL,Espanha,1
20210518,ERNESTO ARAÚJO,LOCAL,Benelux,1
20210518,ERNESTO ARAÚJO,LOCAL,Canadá,1
20210518,ERNESTO ARAÚJO,LOCAL,América Central,1
20210518,ERNESTO ARAÚJO,LOCAL,Caribe,1
20210518,ERNESTO ARAÚJO,LOCAL,Wuhan,1
20210518,ERNESTO ARAÚJO,LOCAL,G20,1
20210518,ERNESTO ARAÚJO,LOCAL,Estados Unidos da América,1
20210518,ERNESTO ARAÚJO,LOCAL,Brics,1
20210518,ERNESTO ARAÚJO,LOCAL,Turquia,1
20210518,ERNESTO ARAÚJO,LOCAL,Colômbia,1
20210518,ERNESTO ARAÚJO,LOCAL,Planalto,1
20210518,ERNESTO ARAÚJO,LOCAL,Estado do Amazonas,1
20210518,ERNESTO ARAÚJO,LOCAL,Marrocos,1
20210518,ERNESTO ARAÚJO,LOCAL,República Tcheca,1
20210518,ERNESTO ARAÚJO,LOCAL,União Europeia,1
20210518,ERNESTO ARAÚJO,LOCAL,Palácio do Planalto,1
20210518,ERNESTO ARAÚJO,LOCAL,Laos,1
20210518,ERNESTO ARAÚJO,LOCAL,Cusco,1
20210518,ERNESTO ARAÚJO,LOCAL,Uruguai,1
20210518,ERNESTO ARAÚJO,TEMPO,março,11
20210518,ERNESTO ARAÚJO,TEMPO,janeiro,6
20210518,ERNESTO ARAÚJO,TEMPO,2020,5
20210518,ERNESTO ARAÚJO,TEMPO,2021,4
20210518,ERNESTO ARAÚJO,TEMPO,2019,3
20210518,ERNESTO ARAÚJO,TEMPO,janeiro de 2020,3
20210518,ERNESTO ARAÚJO,TEMPO,abril,3
20210518,ERNESTO ARAÚJO,TEMPO,setembro,3
20210518,ERNESTO ARAÚJO,TEMPO,fevereiro,3
20210518,ERNESTO ARAÚJO,TEMPO,junho,2
20210518,ERNESTO ARAÚJO,TEMPO,novembro,2
20210518,ERNESTO ARAÚJO,TEMPO,julho,2
20210518,ERNESTO ARAÚJO,TEMPO,15 de janeiro,2
20210518,ERNESTO ARAÚJO,TEMPO,maio,2
20210518,ERNESTO ARAÚJO,TEMPO,1948,1
20210518,ERNESTO ARAÚJO,TEMPO,junho de 2020,1
20210518,ERNESTO ARAÚJO,TEMPO,janeiro de 2000,1
20210518,ERNESTO ARAÚJO,TEMPO,1993,1
20210518,ERNESTO ARAÚJO,TEMPO,setembro de 2020,1
20210518,ERNESTO ARAÚJO,TEMPO,abril de 2020,1
20210518,ERNESTO ARAÚJO,TEMPO,dezembro,1
20210518,ERNESTO ARAÚJO,TEMPO,2 de julho de 2020,1
20210518,ERNESTO ARAÚJO,TEMPO,agosto,1
20210518,ERNESTO ARAÚJO,TEMPO,23 de janeiro,1
20210518,ERNESTO ARAÚJO,TEMPO,4 de fevereiro,1
20210518,ERNESTO ARAÚJO,TEMPO,31 de janeiro,1
20210518,ERNESTO ARAÚJO,TEMPO,3 de março,1
20210518,ERNESTO ARAÚJO,TEMPO,11 de março,1
20210518,ERNESTO ARAÚJO,TEMPO,13 de março,1
20210518,ERNESTO ARAÚJO,TEMPO,30 de março,1
20210518,ERNESTO ARAÚJO,TEMPO,31 de março,1
20210518,ERNESTO ARAÚJO,TEMPO,28/04,1
20210518,ERNESTO ARAÚJO,TEMPO,27 de fevereiro,1
20210518,ERNESTO ARAÚJO,TEMPO,18 de maio,1
20210518,ERNESTO ARAÚJO,TEMPO,25 de maio,1
20210518,ERNESTO ARAÚJO,TEMPO,5 de junho,1
20210518,ERNESTO ARAÚJO,TEMPO,12 de setembro,1
20210518,ERNESTO ARAÚJO,TEMPO,12,1
20210518,ERNESTO ARAÚJO,TEMPO,14 de setembro,1
20210518,ERNESTO ARAÚJO,TEMPO,2 de julho,1
20210518,ERNESTO ARAÚJO,TEMPO,14,1
20210518,ERNESTO ARAÚJO,TEMPO,2018,1
20210518,ERNESTO ARAÚJO,TEMPO,março de 2020,1
20210518,ERNESTO ARAÚJO,VALOR,10%,5
20210518,ERNESTO ARAÚJO,VALOR,14,2
20210518,ERNESTO ARAÚJO,VALOR,50%,2
20210518,ERNESTO ARAÚJO,VALOR,24 horas,2
20210518,ERNESTO ARAÚJO,VALOR,180,1
20210518,ERNESTO ARAÚJO,VALOR,US$35 bilhões,1
20210518,ERNESTO ARAÚJO,VALOR,US$50 bilhões,1
20210518,ERNESTO ARAÚJO,VALOR,mais de 38 mil,1
20210518,ERNESTO ARAÚJO,VALOR,US$1 bilhão,1
20210518,ERNESTO ARAÚJO,VALOR,12,1
20210518,ERNESTO ARAÚJO,VALOR,aproximadamente 30 milhões de,1
20210518,ERNESTO ARAÚJO,VALOR,cerca de 82 milhões,1
20210518,ERNESTO ARAÚJO,VALOR,cerca de 60 milhões de,1
20210518,ERNESTO ARAÚJO,VALOR,9%,1
20210518,ERNESTO ARAÚJO,VALOR,33%,1
20210518,ERNESTO ARAÚJO,VALOR,20%,1
20210518,ERNESTO ARAÚJO,VALOR,4 milhões,1
20210518,ERNESTO ARAÚJO,VALOR,mais ou menos uns 33 milhões,1
20210518,ERNESTO ARAÚJO,VALOR,US$148 milhões,1
20210518,ERNESTO ARAÚJO,VALOR,24,1
20210518,ERNESTO ARAÚJO,VALOR,US$66 bilhões,1
20210518,ERNESTO ARAÚJO,VALOR,US$70 bilhões,1
20210518,ERNESTO ARAÚJO,VALOR,18%,1
20210518,ERNESTO ARAÚJO,VALOR,30 anos,1
20210518,ERNESTO ARAÚJO,VALOR,"38,8 mil",1
20210518,ERNESTO ARAÚJO,VALOR,150,1
20210518,ERNESTO ARAÚJO,VALOR,2 mil,1
20210518,ERNESTO ARAÚJO,VALOR,10 mil,1
20210519,EDUARDO PAZUELLO,PESSOA,Presidente da República,20
20210519,EDUARDO PAZUELLO,PESSOA,Ministro Teich,8
20210519,EDUARDO PAZUELLO,PESSOA,Carlos Wizard,5
20210519,EDUARDO PAZUELLO,PESSOA,Sra. Simone,3
20210519,EDUARDO PAZUELLO,PESSOA,Secretário de Saúde,3
20210519,EDUARDO PAZUELLO,PESSOA,Comandante da 12ª Região Militar,2
20210519,EDUARDO PAZUELLO,PESSOA,Ministro Mandetta,2
20210519,EDUARDO PAZUELLO,PESSOA,Ministro da Saúde,2
20210519,EDUARDO PAZUELLO,PESSOA,Dr. Hardman,2
20210519,EDUARDO PAZUELLO,PESSOA,Dr. José,2
20210519,EDUARDO PAZUELLO,PESSOA,Wizard,2
20210519,EDUARDO PAZUELLO,PESSOA,Butantan,2
20210519,EDUARDO PAZUELLO,PESSOA,Secretário-Executivo,2
20210519,EDUARDO PAZUELLO,PESSOA,Sr. Marcelo,2
20210519,EDUARDO PAZUELLO,PESSOA,Markinhos,2
20210519,EDUARDO PAZUELLO,PESSOA,White Martins,2
20210519,EDUARDO PAZUELLO,PESSOA,Senador Eduardo Braga,2
20210519,EDUARDO PAZUELLO,PESSOA,Tumulto,2
20210519,EDUARDO PAZUELLO,PESSOA,Secretária Mayra,2
20210519,EDUARDO PAZUELLO,PESSOA,Exmo. Sr. Senador Omar Aziz,1
20210519,EDUARDO PAZUELLO,PESSOA,Presidente da Comissão,1
20210519,EDUARDO PAZUELLO,PESSOA,Exmo. Sr. Senador Renan Calheiros,1
20210519,EDUARDO PAZUELLO,PESSOA,Relator da Comissão,1
